time,sst_coast,sst_offshore,sst_upwelling_dif
2024-01-03 09:00:00,286.786,287.143,-0.3569999999999709
2024-01-04 09:00:00,286.85999999999996,286.94599999999997,-0.08600000000001273
2024-01-05 09:00:00,286.66299999999995,287.19199999999995,-0.5289999999999964
2024-01-06 09:00:00,286.55199999999996,287.32099999999997,-0.7690000000000055
2024-01-07 09:00:00,286.556,287.48199999999997,-0.9259999999999877
2024-01-08 09:00:00,286.39599999999996,287.058,-0.6620000000000346
2024-01-09 09:00:00,286.37399999999997,287.59099999999995,-1.2169999999999845
2024-01-10 09:00:00,286.126,287.945,-1.8190000000000168
2024-01-11 09:00:00,286.078,287.95399999999995,-1.8759999999999764
2024-01-12 09:00:00,286.07399999999996,287.80699999999996,-1.733000000000004
2024-01-13 09:00:00,285.93199999999996,287.56399999999996,-1.632000000000005
2024-01-14 09:00:00,285.733,287.366,-1.6329999999999814
2024-01-15 09:00:00,285.702,287.47999999999996,-1.7779999999999632
2024-01-16 09:00:00,285.779,287.566,-1.7869999999999777
2024-01-17 09:00:00,285.736,287.49699999999996,-1.7609999999999673
2024-01-18 09:00:00,285.551,287.203,-1.6519999999999868
2024-01-19 09:00:00,285.57099999999997,287.32099999999997,-1.75
2024-01-20 09:00:00,285.55699999999996,286.77799999999996,-1.2210000000000036
2024-01-21 09:00:00,285.486,286.92499999999995,-1.4389999999999645
2024-01-22 09:00:00,285.339,286.878,-1.5389999999999873
2024-01-23 09:00:00,285.51,286.938,-1.4279999999999973
2024-01-24 09:00:00,285.643,287.089,-1.4460000000000264
2024-01-25 09:00:00,285.72799999999995,287.068,-1.3400000000000318
2024-01-26 09:00:00,285.758,287.036,-1.27800000000002
2024-01-27 09:00:00,286.11699999999996,287.11199999999997,-0.9950000000000045
2024-01-28 09:00:00,286.92699999999996,287.036,-0.10900000000003729
2024-01-29 09:00:00,286.916,287.159,-0.242999999999995
2024-01-30 09:00:00,286.813,287.292,-0.478999999999985
2024-01-31 09:00:00,286.233,287.198,-0.964999999999975
2024-02-01 09:00:00,285.83099999999996,287.23199999999997,-1.4010000000000105
2024-02-02 09:00:00,285.82399999999996,287.10499999999996,-1.281000000000006
2024-02-03 09:00:00,285.84099999999995,287.05899999999997,-1.2180000000000177
2024-02-04 09:00:00,285.952,286.844,-0.8919999999999959
2024-02-05 09:00:00,286.28299999999996,286.822,-0.5390000000000441
2024-02-06 09:00:00,286.49899999999997,286.871,-0.3720000000000141
2024-02-07 09:00:00,286.26099999999997,286.808,-0.5470000000000255
2024-02-08 09:00:00,286.10999999999996,286.775,-0.6650000000000205
2024-02-09 09:00:00,286.096,286.71,-0.6139999999999759
2024-02-10 09:00:00,286.31399999999996,286.818,-0.5040000000000191
2024-02-11 09:00:00,286.304,286.79499999999996,-0.49099999999998545
