,amplitude,smoothed_amplitude,amplitude_log
2024-03-17 06:30:00,200.97501279439243,306.47595668774034,0.5287096104504507
2024-03-17 07:00:00,166.49773676355784,210.25236601589188,0.5274268103892502
2024-03-17 07:30:00,184.82109728490755,199.10020685293443,0.5272764182077473
2024-03-17 08:00:00,264.83703177165,204.28271965362686,0.5273463518932513
2024-03-17 08:30:00,346.5896981482044,240.68639099207985,0.5278353951655013
2024-03-17 09:00:00,181.93532436504748,244.54578789245224,0.5278870181898213
2024-03-17 09:30:00,160.86832056217673,238.55759371176953,0.5278069022575266
2024-03-17 10:00:00,245.9344611075963,233.8319510457561,0.5277436053681687
2024-03-17 10:30:00,176.80330925588007,191.38535382267503,0.5271721674844525
2024-03-17 11:00:00,73.66201289567276,164.31702595533133,0.5268050113848627
2024-03-17 11:30:00,169.16506815692878,166.3912128540194,0.5268332222174258
2024-03-17 12:00:00,219.3836338510368,159.75350603987948,0.526742898472675
2024-03-17 12:30:00,60.4897852682356,130.67512504296838,0.5263456630096874
2024-03-17 13:00:00,176.98994880647496,156.5071090206689,0.5266986749660629
2024-03-17 13:30:00,102.66236530149678,139.88143330681092,0.5264717024773061
2024-03-17 14:00:00,156.04084455591857,124.04573598303136,0.5262547452615205
2024-03-17 14:30:00,321.0973996488373,189.1976395781818,0.5271425732392976
2024-03-17 15:00:00,522.6230343220044,275.6059109570641,0.5283009304819335
2024-03-17 15:30:00,660.9752468019443,415.18413133217604,0.5301278509485644
2024-03-17 16:00:00,757.0817415107748,565.4443555708901,0.5320366504544926
2024-03-17 16:30:00,729.1287987418457,667.4522053441422,0.5333000298433942
2024-03-17 17:00:00,649.0417621198928,699.0568872936143,0.5336863296736468
2024-03-17 17:30:00,571.8902193459913,676.785630429626,0.5334143598053862
2024-03-17 18:00:00,405.4914593387607,588.8880598866225,0.5323292728111891
2024-03-17 18:30:00,359.2470908974936,496.4176329255345,0.5311670193379512
2024-03-17 19:00:00,387.3843502433971,431.0032799564106,0.5303315750622228
2024-03-17 19:30:00,249.27976282197656,350.35066582540685,0.5292858938571985
2024-03-17 20:00:00,402.9864495503879,349.72441337831367,0.5292777054712319
