,HourlyDryBulbTemperature,HourlyVisibility,HourlyWindSpeed,HourlyWindDirection,HourlyPrecipitation
2023-02-09 12:56:00,0.3700000000000001,1.0,0.06787330316742081,0.04004004004004004,0.0
2023-02-09 13:26:00,0.3883333333333334,1.0,0.033936651583710405,0.04004004004004004,0.0
2023-02-09 13:56:00,0.4066666666666667,1.0,0.0,0.04004004004004004,0.0
2023-02-09 14:26:00,0.45333333333333337,1.0,0.033936651583710405,0.20020020020020018,0.0
2023-02-09 14:56:00,0.5000000000000001,1.0,0.06787330316742081,0.36036036036036034,0.0
2023-02-09 15:12:30,0.4816666666666667,1.0,0.2330316742081448,0.3203203203203203,0.0
2023-02-09 15:29:00,0.4633333333333333,1.0,0.3981900452488688,0.2802802802802803,0.0
2023-02-09 15:42:30,0.45333333333333337,1.0,0.3846153846153846,0.2852852852852853,0.0
2023-02-09 15:56:00,0.4433333333333334,1.0,0.3710407239819004,0.2902902902902903,0.0
2023-02-09 15:58:00,0.4433333333333334,1.0,0.3710407239819004,0.2902902902902903,0.0
2023-02-09 16:00:00,0.4433333333333334,1.0,0.3710407239819004,0.2902902902902903,0.0
2023-02-09 16:28:00,0.4433333333333334,1.0,0.30090497737556554,0.2852852852852853,0.0
2023-02-09 16:56:00,0.4433333333333334,1.0,0.23076923076923073,0.2802802802802803,0.0
2023-02-09 17:26:00,0.40666666666666673,1.0,0.28959276018099545,0.2852852852852853,0.0
2023-02-09 17:56:00,0.3700000000000001,1.0,0.34841628959276016,0.2902902902902903,0.0
2023-02-09 18:26:00,0.35166666666666674,1.0,0.3031674208144796,0.2902902902902903,0.0
2023-02-09 18:56:00,0.33333333333333337,1.0,0.25791855203619907,0.2902902902902903,0.0
2023-02-09 19:26:00,0.315,1.0,0.2443438914027149,0.2952952952952953,0.0
2023-02-09 19:56:00,0.29666666666666663,1.0,0.23076923076923073,0.3003003003003003,0.0
2023-02-09 20:26:00,0.29666666666666663,1.0,0.11538461538461536,0.3003003003003003,0.0
2023-02-09 20:56:00,0.29666666666666663,1.0,0.0,0.3003003003003003,0.0
2023-02-09 21:26:00,0.2683333333333333,1.0,0.0,0.3003003003003003,0.0
2023-02-09 21:56:00,0.24000000000000005,1.0,0.0,0.3003003003003003,0.0
2023-02-09 21:58:00,0.24000000000000005,1.0,0.0,0.3003003003003003,0.0
2023-02-09 22:00:00,0.24000000000000005,1.0,0.0,0.3003003003003003,0.0
2023-02-09 22:28:00,0.24000000000000005,1.0,0.058823529411764705,0.2952952952952953,0.0
2023-02-09 22:56:00,0.24000000000000005,1.0,0.11764705882352941,0.2902902902902903,0.0
2023-02-09 23:26:00,0.23000000000000004,1.0,0.12895927601809953,0.2902902902902903,0.0
2023-02-09 23:56:00,0.22000000000000006,1.0,0.14027149321266968,0.2902902902902903,0.0
2023-02-09 23:58:00,0.22000000000000006,1.0,0.14027149321266968,0.2902902902902903,0.0
2023-02-10 00:00:00,0.22000000000000006,1.0,0.14027149321266968,0.2902902902902903,0.0
2023-02-10 00:28:00,0.23000000000000004,1.0,0.17420814479638008,0.2952952952952953,0.0
2023-02-10 00:56:00,0.24000000000000005,1.0,0.20814479638009048,0.3003003003003003,0.0
2023-02-10 01:26:00,0.2216666666666667,1.0,0.19683257918552033,0.2952952952952953,0.0
2023-02-10 01:56:00,0.20333333333333337,1.0,0.1855203619909502,0.2902902902902903,0.0
2023-02-10 02:26:00,0.21166666666666673,1.0,0.20814479638009048,0.2902902902902903,0.0
2023-02-10 02:56:00,0.22000000000000006,1.0,0.23076923076923073,0.2902902902902903,0.0
2023-02-10 03:26:00,0.22000000000000006,1.0,0.19683257918552033,0.3003003003003003,0.0
2023-02-10 03:56:00,0.22000000000000006,1.0,0.16289592760180996,0.3103103103103103,0.0
2023-02-10 03:58:00,0.22000000000000006,1.0,0.16289592760180996,0.3103103103103103,0.0
2023-02-10 04:00:00,0.22000000000000006,1.0,0.16289592760180996,0.3103103103103103,0.0
2023-02-10 04:28:00,0.19333333333333336,1.0,0.11538461538461539,0.2652652652652653,0.0
2023-02-10 04:56:00,0.16666666666666669,1.0,0.06787330316742081,0.22022022022022023,0.0
2023-02-10 05:25:00,0.17000000000000004,1.0,0.08144796380090497,0.23023023023023023,0.0
2023-02-10 05:54:00,0.17333333333333337,1.0,0.09502262443438914,0.24024024024024024,0.0
2023-02-10 05:55:00,0.16000000000000003,1.0,0.10633484162895927,0.2502502502502503,0.0
2023-02-10 05:56:00,0.1466666666666667,1.0,0.11764705882352941,0.2602602602602603,0.0
2023-02-10 06:26:00,0.18333333333333338,1.0,0.1515837104072398,0.2752752752752753,0.0
2023-02-10 06:56:00,0.22000000000000006,1.0,0.1855203619909502,0.2902902902902903,0.0
2023-02-10 07:03:30,0.23000000000000004,1.0,0.2330316742081448,0.2902902902902903,0.0
2023-02-10 07:11:00,0.24000000000000005,1.0,0.28054298642533937,0.2902902902902903,0.0
2023-02-10 07:33:30,0.25,1.0,0.2330316742081448,0.2902902902902903,0.0
2023-02-10 07:56:00,0.26,1.0,0.1855203619909502,0.2902902902902903,0.0
2023-02-10 08:26:00,0.2783333333333333,1.0,0.17420814479638008,0.3053053053053053,0.0
2023-02-10 08:56:00,0.29666666666666663,1.0,0.16289592760180996,0.3203203203203203,0.0
2023-02-10 09:26:00,0.30499999999999994,1.0,0.18552036199095023,0.3053053053053053,0.0
2023-02-10 09:56:00,0.3133333333333333,1.0,0.20814479638009048,0.2902902902902903,0.0
2023-02-10 09:58:00,0.3133333333333333,1.0,0.20814479638009048,0.2902902902902903,0.0
2023-02-10 10:00:00,0.3133333333333333,1.0,0.20814479638009048,0.2902902902902903,0.0
2023-02-10 10:27:00,0.32666666666666666,0.849996893059094,0.25565610859728505,0.2902902902902903,0.0
2023-02-10 10:54:00,0.34,0.6999937861181881,0.3031674208144796,0.2902902902902903,0.0
2023-02-10 10:55:00,0.33666666666666667,0.6999937861181881,0.29185520361990946,0.2902902902902903,0.0
2023-02-10 10:56:00,0.33333333333333337,0.6999937861181881,0.28054298642533937,0.2902902902902903,0.0
2023-02-10 11:25:00,0.33666666666666667,0.849996893059094,0.30316742081447967,0.2852852852852853,0.0
2023-02-10 11:54:00,0.34,1.0,0.3257918552036199,0.2802802802802803,0.0
2023-02-10 11:55:00,0.34500000000000003,1.0,0.3257918552036199,0.2802802802802803,0.0
2023-02-10 11:56:00,0.35000000000000003,1.0,0.3257918552036199,0.2802802802802803,0.0
2023-02-10 12:26:00,0.3600000000000001,1.0,0.3257918552036199,0.2752752752752753,0.0
2023-02-10 12:56:00,0.3700000000000001,1.0,0.3257918552036199,0.2702702702702703,0.0
2023-02-10 13:26:00,0.3700000000000001,1.0,0.34841628959276016,0.2702702702702703,0.0
2023-02-10 13:56:00,0.3700000000000001,1.0,0.3710407239819004,0.2702702702702703,0.0
2023-02-10 14:26:00,0.3600000000000001,1.0,0.34841628959276016,0.2702702702702703,0.0
2023-02-10 14:56:00,0.35000000000000003,1.0,0.3257918552036199,0.2702702702702703,0.0
2023-02-10 15:26:00,0.32333333333333336,1.0,0.3846153846153846,0.2802802802802803,0.0
2023-02-10 15:56:00,0.29666666666666663,1.0,0.4434389140271493,0.2902902902902903,0.0
2023-02-10 15:58:00,0.29666666666666663,1.0,0.4434389140271493,0.2902902902902903,0.0
2023-02-10 16:00:00,0.29666666666666663,1.0,0.4434389140271493,0.2902902902902903,0.0
2023-02-10 16:28:00,0.29666666666666663,1.0,0.3733031674208145,0.2902902902902903,0.0
2023-02-10 16:56:00,0.29666666666666663,1.0,0.3031674208144796,0.2902902902902903,0.0
2023-02-10 17:26:00,0.2866666666666667,1.0,0.3733031674208145,0.2852852852852853,0.0
2023-02-10 17:56:00,0.2766666666666667,1.0,0.4434389140271493,0.2802802802802803,0.0
2023-02-10 18:26:00,0.26833333333333337,1.0,0.3733031674208145,0.2902902902902903,0.0
2023-02-10 18:56:00,0.26,1.0,0.3031674208144796,0.3003003003003003,0.0
2023-02-10 19:26:00,0.26,1.0,0.3733031674208145,0.2852852852852853,0.0
2023-02-10 19:56:00,0.26,1.0,0.4434389140271493,0.2702702702702703,0.0
2023-02-10 20:26:00,0.26,1.0,0.33710407239819,0.2752752752752753,0.0
2023-02-10 20:56:00,0.26,1.0,0.23076923076923073,0.2802802802802803,0.0
2023-02-10 21:26:00,0.25,1.0,0.1855203619909502,0.2702702702702703,0.0
2023-02-10 21:56:00,0.24000000000000005,1.0,0.14027149321266968,0.2602602602602603,0.0
2023-02-10 21:58:00,0.24000000000000005,1.0,0.14027149321266968,0.2602602602602603,0.0
2023-02-10 22:00:00,0.24000000000000005,1.0,0.14027149321266968,0.2602602602602603,0.0
2023-02-10 22:28:00,0.25,1.0,0.12895927601809953,0.2602602602602603,0.0
2023-02-10 22:56:00,0.26,1.0,0.11764705882352941,0.2602602602602603,0.0
2023-02-10 23:26:00,0.24000000000000005,1.0,0.11764705882352941,0.22522522522522523,0.0
2023-02-10 23:56:00,0.22000000000000006,1.0,0.11764705882352941,0.19019019019019018,0.0
2023-02-10 23:58:00,0.22000000000000006,1.0,0.11764705882352941,0.19019019019019018,0.0
2023-02-11 00:00:00,0.22000000000000006,1.0,0.11764705882352941,0.19019019019019018,0.0
2023-02-11 00:28:00,0.22000000000000006,1.0,0.12895927601809953,0.22522522522522523,0.0
2023-02-11 00:56:00,0.22000000000000006,1.0,0.14027149321266968,0.2602602602602603,0.0
2023-02-11 01:26:00,0.21166666666666673,1.0,0.15158371040723984,0.24024024024024027,0.0
2023-02-11 01:56:00,0.20333333333333337,1.0,0.16289592760180996,0.22022022022022023,0.0
2023-02-11 02:26:00,0.20333333333333337,1.0,0.15158371040723984,0.22022022022022023,0.012295081967213115
2023-02-11 02:56:00,0.20333333333333337,1.0,0.14027149321266968,0.22022022022022023,0.02459016393442623
2023-02-11 03:26:00,0.20333333333333337,1.0,0.14027149321266968,0.24524524524524527,0.012295081967213115
2023-02-11 03:56:00,0.20333333333333337,1.0,0.14027149321266968,0.2702702702702703,0.0
2023-02-11 03:58:00,0.20333333333333337,1.0,0.14027149321266968,0.2702702702702703,0.0
2023-02-11 04:00:00,0.20333333333333337,1.0,0.14027149321266968,0.2702702702702703,0.0
2023-02-11 04:27:00,0.18833333333333335,1.0,0.11764705882352941,0.2502502502502503,0.0
2023-02-11 04:54:00,0.17333333333333337,1.0,0.09502262443438914,0.23023023023023023,0.0
2023-02-11 04:55:00,0.17833333333333337,1.0,0.09502262443438914,0.23523523523523523,0.0
2023-02-11 04:56:00,0.18333333333333338,1.0,0.09502262443438914,0.24024024024024024,0.0
2023-02-11 05:26:00,0.17500000000000004,1.0,0.08144796380090497,0.2102102102102102,0.0
2023-02-11 05:56:00,0.16666666666666669,1.0,0.06787330316742081,0.18018018018018017,0.0
2023-02-11 06:10:30,0.16666666666666669,1.0,0.033936651583710405,0.18018018018018017,0.0
2023-02-11 06:25:00,0.16666666666666669,1.0,0.0,0.18018018018018017,0.0
2023-02-11 06:40:30,0.16666666666666669,1.0,0.0,0.18018018018018017,0.0
2023-02-11 06:56:00,0.16666666666666669,1.0,0.0,0.18018018018018017,0.0
2023-02-11 07:26:00,0.15666666666666668,1.0,0.058823529411764705,0.23523523523523523,0.0
2023-02-11 07:56:00,0.1466666666666667,1.0,0.11764705882352941,0.2902902902902903,0.0
2023-02-11 08:06:00,0.15666666666666668,1.0,0.11764705882352941,0.2902902902902903,0.0
2023-02-11 08:16:00,0.16666666666666669,1.0,0.11764705882352941,0.2902902902902903,0.0
2023-02-11 08:36:00,0.17500000000000004,0.9500093208227179,0.12895927601809953,0.21021021021021022,0.05327868852459017
2023-02-11 08:56:00,0.18333333333333338,0.9000186416454359,0.14027149321266968,0.13013013013013014,0.10655737704918034
2023-02-11 09:26:00,0.20166666666666672,0.9500093208227179,0.1855203619909502,0.10510510510510511,0.05327868852459017
2023-02-11 09:56:00,0.22000000000000006,1.0,0.23076923076923073,0.08008008008008008,0.0
2023-02-11 09:58:00,0.22000000000000006,1.0,0.23076923076923073,0.08008008008008008,0.0
2023-02-11 10:00:00,0.22000000000000006,1.0,0.23076923076923073,0.08008008008008008,0.0
2023-02-11 10:27:00,0.23000000000000004,1.0,0.19683257918552033,0.06506506506506507,0.0
2023-02-11 10:54:00,0.24000000000000005,1.0,0.16289592760180996,0.05005005005005005,0.0
2023-02-11 10:55:00,0.24000000000000005,1.0,0.17420814479638008,0.04504504504504504,0.0
2023-02-11 10:56:00,0.24000000000000005,1.0,0.1855203619909502,0.04004004004004004,0.0
2023-02-11 11:07:30,0.24000000000000005,1.0,0.25565610859728505,0.03003003003003003,0.0
2023-02-11 11:19:00,0.24000000000000005,1.0,0.3257918552036199,0.02002002002002002,0.0
2023-02-11 11:37:30,0.24000000000000005,1.0,0.3733031674208145,0.015015015015015015,0.0
2023-02-11 11:56:00,0.24000000000000005,1.0,0.42081447963800905,0.01001001001001001,0.0
2023-02-11 12:26:00,0.24000000000000005,1.0,0.36199095022624433,0.02002002002002002,0.0
2023-02-11 12:56:00,0.24000000000000005,1.0,0.3031674208144796,0.03003003003003003,0.0
2023-02-11 13:25:00,0.2566666666666667,1.0,0.22171945701357465,0.02002002002002002,0.0
2023-02-11 13:54:00,0.2733333333333333,1.0,0.14027149321266968,0.01001001001001001,0.0
2023-02-11 13:55:00,0.275,1.0,0.12895927601809953,0.01001001001001001,0.0
2023-02-11 13:56:00,0.2766666666666667,1.0,0.11764705882352941,0.01001001001001001,0.0
2023-02-11 14:26:00,0.2866666666666667,1.0,0.11764705882352941,0.02002002002002002,0.0
2023-02-11 14:56:00,0.29666666666666663,1.0,0.11764705882352941,0.03003003003003003,0.0
2023-02-11 15:26:00,0.315,1.0,0.11764705882352941,0.17017017017017017,0.0
2023-02-11 15:56:00,0.33333333333333337,1.0,0.11764705882352941,0.3103103103103103,0.0
2023-02-11 15:58:00,0.33333333333333337,1.0,0.11764705882352941,0.3103103103103103,0.0
2023-02-11 16:00:00,0.33333333333333337,1.0,0.11764705882352941,0.3103103103103103,0.0
2023-02-11 16:27:00,0.32000000000000006,1.0,0.1990950226244344,0.3053053053053053,0.0
2023-02-11 16:54:00,0.3066666666666667,1.0,0.28054298642533937,0.3003003003003003,0.0
2023-02-11 16:55:00,0.30166666666666664,1.0,0.2692307692307692,0.2952952952952953,0.0
2023-02-11 16:56:00,0.29666666666666663,1.0,0.25791855203619907,0.2902902902902903,0.0
2023-02-11 17:26:00,0.2783333333333333,1.0,0.2443438914027149,0.2852852852852853,0.0
2023-02-11 17:56:00,0.26,1.0,0.23076923076923073,0.2802802802802803,0.0
2023-02-11 18:26:00,0.25,1.0,0.19683257918552033,0.2902902902902903,0.0
2023-02-11 18:56:00,0.24000000000000005,1.0,0.16289592760180996,0.3003003003003003,0.0
2023-02-11 19:26:00,0.23000000000000004,1.0,0.12895927601809953,0.2752752752752753,0.0
2023-02-11 19:56:00,0.22000000000000006,1.0,0.09502262443438914,0.2502502502502503,0.0
2023-02-11 20:26:00,0.24000000000000005,1.0,0.08144796380090497,0.2652652652652653,0.0
2023-02-11 20:56:00,0.26,1.0,0.06787330316742081,0.2802802802802803,0.0
2023-02-11 21:26:00,0.25,1.0,0.033936651583710405,0.2802802802802803,0.0
2023-02-11 21:56:00,0.24000000000000005,1.0,0.0,0.2802802802802803,0.0
2023-02-11 21:58:00,0.24000000000000005,1.0,0.0,0.2802802802802803,0.0
2023-02-11 22:00:00,0.24000000000000005,1.0,0.0,0.2802802802802803,0.0
2023-02-11 22:28:00,0.24000000000000005,1.0,0.0927601809954751,0.2952952952952953,0.0
2023-02-11 22:56:00,0.24000000000000005,1.0,0.1855203619909502,0.3103103103103103,0.0
2023-02-11 23:26:00,0.25,1.0,0.1515837104072398,0.3203203203203203,0.0
2023-02-11 23:56:00,0.26,1.0,0.11764705882352941,0.3303303303303303,0.0
2023-02-11 23:58:00,0.26,1.0,0.11764705882352941,0.3303303303303303,0.0
2023-02-12 00:00:00,0.26,1.0,0.11764705882352941,0.3303303303303303,0.0
2023-02-12 00:28:00,0.21333333333333335,1.0,0.09276018099547512,0.2852852852852853,0.0
2023-02-12 00:56:00,0.16666666666666669,1.0,0.06787330316742081,0.24024024024024024,0.0
2023-02-12 01:26:00,0.15666666666666668,1.0,0.06787330316742081,0.22022022022022023,0.0
2023-02-12 01:56:00,0.1466666666666667,1.0,0.06787330316742081,0.2002002002002002,0.0
2023-02-12 02:26:00,0.1466666666666667,1.0,0.08144796380090497,0.24024024024024027,0.0
2023-02-12 02:56:00,0.1466666666666667,1.0,0.09502262443438914,0.2802802802802803,0.0
2023-02-12 03:26:00,0.13833333333333336,1.0,0.11764705882352941,0.21021021021021022,0.0
2023-02-12 03:56:00,0.13000000000000003,1.0,0.14027149321266968,0.14014014014014015,0.0
2023-02-12 03:58:00,0.13000000000000003,1.0,0.14027149321266968,0.14014014014014015,0.0
2023-02-12 04:00:00,0.13000000000000003,1.0,0.14027149321266968,0.14014014014014015,0.0
2023-02-12 04:28:00,0.11166666666666669,1.0,0.07013574660633484,0.14014014014014015,0.0
2023-02-12 04:56:00,0.09333333333333334,1.0,0.0,0.14014014014014015,0.0
2023-02-12 05:26:00,0.10166666666666667,1.0,0.058823529411764705,0.22022022022022023,0.0
2023-02-12 05:56:00,0.11,1.0,0.11764705882352941,0.3003003003003003,0.0
2023-02-12 06:26:00,0.11,1.0,0.058823529411764705,0.3003003003003003,0.0
2023-02-12 06:56:00,0.11,1.0,0.0,0.3003003003003003,0.0
2023-02-12 07:26:00,0.13833333333333334,1.0,0.0,0.3003003003003003,0.0
2023-02-12 07:56:00,0.16666666666666669,1.0,0.0,0.3003003003003003,0.0
2023-02-12 08:26:00,0.19333333333333336,1.0,0.0,0.3003003003003003,0.0
2023-02-12 08:56:00,0.22000000000000006,1.0,0.0,0.3003003003003003,0.0
2023-02-12 09:26:00,0.2483333333333334,1.0,0.0,0.3003003003003003,0.0
2023-02-12 09:56:00,0.2766666666666667,1.0,0.0,0.3003003003003003,0.0
2023-02-12 09:58:00,0.2766666666666667,1.0,0.0,0.3003003003003003,0.0
2023-02-12 10:00:00,0.2766666666666667,1.0,0.0,0.3003003003003003,0.0
2023-02-12 10:28:00,0.2766666666666667,1.0,0.033936651583710405,0.19019019019019018,0.0
2023-02-12 10:56:00,0.2766666666666667,1.0,0.06787330316742081,0.08008008008008008,0.0
2023-02-12 11:26:00,0.30500000000000005,1.0,0.06787330316742081,0.08008008008008008,0.0
2023-02-12 11:56:00,0.33333333333333337,1.0,0.06787330316742081,0.08008008008008008,0.0
2023-02-12 12:26:00,0.3416666666666667,1.0,0.06787330316742081,0.07007007007007007,0.0
2023-02-12 12:56:00,0.35000000000000003,1.0,0.06787330316742081,0.06006006006006006,0.0
2023-02-12 13:26:00,0.41500000000000004,1.0,0.14932126696832576,0.1851851851851852,0.0
2023-02-12 13:56:00,0.48,1.0,0.23076923076923073,0.3103103103103103,0.0
2023-02-12 14:06:00,0.48,1.0,0.27828054298642535,0.3003003003003003,0.0
2023-02-12 14:16:00,0.48,1.0,0.3257918552036199,0.2902902902902903,0.0
2023-02-12 14:36:00,0.48,1.0,0.31447963800904977,0.2902902902902903,0.0
2023-02-12 14:56:00,0.48,1.0,0.3031674208144796,0.2902902902902903,0.0
2023-02-12 15:26:00,0.45333333333333337,1.0,0.3031674208144796,0.2952952952952953,0.0
2023-02-12 15:56:00,0.42666666666666675,1.0,0.3031674208144796,0.3003003003003003,0.0
2023-02-12 15:58:00,0.42666666666666675,1.0,0.3031674208144796,0.3003003003003003,0.0
2023-02-12 16:00:00,0.42666666666666675,1.0,0.3031674208144796,0.3003003003003003,0.0
2023-02-12 16:28:00,0.41666666666666674,1.0,0.26696832579185514,0.2952952952952953,0.0
2023-02-12 16:56:00,0.4066666666666667,1.0,0.23076923076923073,0.2902902902902903,0.0
2023-02-12 17:26:00,0.3883333333333334,1.0,0.2194570135746606,0.2852852852852853,0.0
2023-02-12 17:56:00,0.3700000000000001,1.0,0.20814479638009048,0.2802802802802803,0.0
2023-02-12 18:26:00,0.33333333333333337,1.0,0.24434389140271492,0.2902902902902903,0.0
2023-02-12 18:56:00,0.29666666666666663,1.0,0.28054298642533937,0.3003003003003003,0.0
2023-02-12 19:26:00,0.2866666666666667,1.0,0.28054298642533937,0.3053053053053053,0.0
2023-02-12 19:56:00,0.2766666666666667,1.0,0.28054298642533937,0.3103103103103103,0.0
2023-02-12 20:26:00,0.26833333333333337,1.0,0.24434389140271492,0.3153153153153153,0.0
2023-02-12 20:56:00,0.26,1.0,0.20814479638009048,0.3203203203203203,0.0
2023-02-12 21:26:00,0.25,1.0,0.17420814479638008,0.3103103103103103,0.0
2023-02-12 21:56:00,0.24000000000000005,1.0,0.14027149321266968,0.3003003003003003,0.0
2023-02-12 21:58:00,0.24000000000000005,1.0,0.14027149321266968,0.3003003003003003,0.0
2023-02-12 22:00:00,0.24000000000000005,1.0,0.14027149321266968,0.3003003003003003,0.0
2023-02-12 22:28:00,0.23000000000000004,1.0,0.10407239819004524,0.2602602602602603,0.0
2023-02-12 22:56:00,0.22000000000000006,1.0,0.06787330316742081,0.22022022022022023,0.0
2023-02-12 23:26:00,0.21166666666666673,1.0,0.08144796380090497,0.2502502502502503,0.0
2023-02-12 23:56:00,0.20333333333333337,1.0,0.09502262443438914,0.2802802802802803,0.0
2023-02-12 23:58:00,0.20333333333333337,1.0,0.09502262443438914,0.2802802802802803,0.0
2023-02-13 00:00:00,0.20333333333333337,1.0,0.09502262443438914,0.2802802802802803,0.0
2023-02-13 00:28:00,0.18500000000000003,1.0,0.09502262443438914,0.2652652652652653,0.0
2023-02-13 00:56:00,0.16666666666666669,1.0,0.09502262443438914,0.2502502502502503,0.0
2023-02-13 01:26:00,0.19333333333333336,1.0,0.10633484162895927,0.2752752752752753,0.0
2023-02-13 01:56:00,0.22000000000000006,1.0,0.11764705882352941,0.3003003003003003,0.0
2023-02-13 02:26:00,0.18333333333333338,1.0,0.09276018099547512,0.2802802802802803,0.0
2023-02-13 02:56:00,0.1466666666666667,1.0,0.06787330316742081,0.2602602602602603,0.0
2023-02-13 03:26:00,0.17500000000000004,1.0,0.10407239819004524,0.2652652652652653,0.0
2023-02-13 03:56:00,0.20333333333333337,1.0,0.14027149321266968,0.2702702702702703,0.0
2023-02-13 03:58:00,0.20333333333333337,1.0,0.14027149321266968,0.2702702702702703,0.0
2023-02-13 04:00:00,0.20333333333333337,1.0,0.14027149321266968,0.2702702702702703,0.0
2023-02-13 04:28:00,0.16666666666666669,1.0,0.11764705882352941,0.24524524524524527,0.0
2023-02-13 04:56:00,0.13000000000000003,1.0,0.09502262443438914,0.22022022022022023,0.0
2023-02-13 05:12:30,0.13833333333333336,1.0,0.09502262443438914,0.2052052052052052,0.0
2023-02-13 05:29:00,0.1466666666666667,1.0,0.09502262443438914,0.19019019019019018,0.0
2023-02-13 05:41:30,0.14333333333333337,1.0,0.09502262443438914,0.20020020020020018,0.0
2023-02-13 05:54:00,0.14,1.0,0.09502262443438914,0.21021021021021022,0.0
2023-02-13 05:55:00,0.135,1.0,0.09502262443438914,0.20020020020020018,0.0
2023-02-13 05:56:00,0.13000000000000003,1.0,0.09502262443438914,0.19019019019019018,0.0
2023-02-13 06:15:30,0.1566666666666667,1.0,0.04751131221719457,0.19019019019019018,0.0
2023-02-13 06:35:00,0.18333333333333338,1.0,0.0,0.19019019019019018,0.0
2023-02-13 06:45:30,0.17500000000000004,1.0,0.033936651583710405,0.2602602602602603,0.0
2023-02-13 06:56:00,0.16666666666666669,1.0,0.06787330316742081,0.3303303303303303,0.0
2023-02-13 07:06:00,0.17500000000000004,1.0,0.033936651583710405,0.3303303303303303,0.0
2023-02-13 07:16:00,0.18333333333333338,1.0,0.0,0.3303303303303303,0.0
2023-02-13 07:18:00,0.17500000000000004,0.6249922326477351,0.033936651583710405,0.2602602602602603,0.0
2023-02-13 07:20:00,0.16666666666666669,0.24998446529547005,0.06787330316742081,0.19019019019019018,0.0
2023-02-13 07:26:00,0.17500000000000004,0.17498291182501707,0.08144796380090497,0.2102102102102102,0.0
2023-02-13 07:32:00,0.18333333333333338,0.09998135835456409,0.09502262443438914,0.23023023023023023,0.0
2023-02-13 07:33:30,0.18333333333333338,0.075001553470453,0.09502262443438914,0.23023023023023023,0.0
2023-02-13 07:35:00,0.18333333333333338,0.05002174858634189,0.09502262443438914,0.23023023023023023,0.0
2023-02-13 07:36:30,0.18333333333333338,0.0375007767352265,0.09502262443438914,0.23523523523523523,0.0
2023-02-13 07:38:00,0.18333333333333338,0.024979804884111105,0.09502262443438914,0.24024024024024024,0.0
2023-02-13 07:43:30,0.18333333333333338,0.024979804884111105,0.04751131221719457,0.24024024024024024,0.0
2023-02-13 07:49:00,0.18333333333333338,0.024979804884111105,0.0,0.24024024024024024,0.0
2023-02-13 07:51:30,0.17833333333333337,0.012489902442055553,0.0,0.24024024024024024,0.0
2023-02-13 07:54:00,0.17333333333333337,0.0,0.0,0.24024024024024024,0.0
2023-02-13 07:55:00,0.18833333333333335,0.0,0.0,0.24024024024024024,0.0
2023-02-13 07:56:00,0.20333333333333337,0.0,0.0,0.24024024024024024,0.0
2023-02-13 08:01:30,0.19333333333333336,0.10001242776362393,0.033936651583710405,0.2152152152152152,0.0
2023-02-13 08:07:00,0.18333333333333338,0.20002485552724786,0.06787330316742081,0.19019019019019018,0.0
2023-02-13 08:10:00,0.19333333333333336,0.300006213881812,0.06787330316742081,0.17517517517517517,0.0
2023-02-13 08:13:00,0.20333333333333337,0.3999875722363761,0.06787330316742081,0.16016016016016016,0.0
2023-02-13 08:34:30,0.2216666666666667,0.45000932082271794,0.08144796380090497,0.12012012012012012,0.0
2023-02-13 08:56:00,0.24000000000000005,0.5000310694090598,0.09502262443438914,0.08008008008008008,0.0
2023-02-13 08:59:00,0.24000000000000005,0.5000310694090598,0.09502262443438914,0.08508508508508508,0.0
2023-02-13 09:02:00,0.24000000000000005,0.5000310694090598,0.09502262443438914,0.09009009009009009,0.0
2023-02-13 09:09:30,0.23000000000000004,0.300006213881812,0.08144796380090497,0.08508508508508508,0.0
2023-02-13 09:17:00,0.22000000000000006,0.09998135835456409,0.06787330316742081,0.08008008008008008,0.0
2023-02-13 09:29:00,0.23000000000000004,0.15000310694090596,0.08144796380090497,0.09009009009009009,0.0
2023-02-13 09:41:00,0.24000000000000005,0.20002485552724786,0.09502262443438914,0.1001001001001001,0.0
2023-02-13 09:48:30,0.23000000000000004,0.20002485552724786,0.08144796380090497,0.10510510510510511,0.0
2023-02-13 09:56:00,0.22000000000000006,0.20002485552724786,0.06787330316742081,0.11011011011011011,0.0
2023-02-13 09:58:00,0.22000000000000006,0.20002485552724786,0.06787330316742081,0.11011011011011011,0.0
2023-02-13 10:00:00,0.22000000000000006,0.20002485552724786,0.06787330316742081,0.11011011011011011,0.0
2023-02-13 10:11:00,0.23000000000000004,0.1750139812340769,0.08144796380090497,0.11011011011011011,0.0
2023-02-13 10:22:00,0.24000000000000005,0.150003106940906,0.09502262443438914,0.11011011011011011,0.0
2023-02-13 10:30:30,0.2583333333333334,0.27499533958864103,0.09502262443438914,0.11011011011011011,0.0
2023-02-13 10:39:00,0.2766666666666667,0.3999875722363761,0.09502262443438914,0.11011011011011011,0.0
2023-02-13 10:47:30,0.31333333333333335,0.3999875722363761,0.22171945701357465,0.19519519519519518,0.0
2023-02-13 10:56:00,0.35000000000000003,0.3999875722363761,0.34841628959276016,0.2802802802802803,0.0
2023-02-13 11:26:00,0.3683333333333334,0.699993786118188,0.39592760180995473,0.2752752752752753,0.0
2023-02-13 11:56:00,0.38666666666666677,1.0,0.4434389140271493,0.2702702702702703,0.0
2023-02-13 12:26:00,0.3966666666666667,1.0,0.4072398190045249,0.2802802802802803,0.0
