,amplitude,smoothed_amplitude,amplitude_log
2023-06-26 12:00:00,-1110.0533930355605,-1057.5891503172159,0.7948804684969467
2023-06-26 12:30:00,-921.5642857978612,-1034.0538622086176,0.8005444510934558
2023-06-26 13:00:00,-755.4333969170533,-977.9086586939151,0.8131176657157055
2023-06-26 13:30:00,-593.8183106320042,-845.2173465956198,0.8386656616926055
2023-06-26 14:00:00,-229.73940747253425,-625.1388502048633,0.8722157135022761
2023-06-26 14:30:00,362.73578421391744,-304.0638327019186,0.9092772196823765
2023-06-26 15:00:00,-196.60383859822832,-164.35644312221234,0.9225499825620351
2023-06-26 15:30:00,-196.7470130985052,-65.08861873883758,0.931204395713205
2023-06-26 16:00:00,-138.99760186020683,-42.403167335755725,0.9331021737634619
2023-06-26 16:30:00,-104.13159563690155,-159.12001229846047,0.9230215184880135
2023-06-26 17:00:00,-109.23046945492595,-137.2766700126349,0.9249698559936677
2023-06-26 17:30:00,-163.2090069384167,-128.89216847261275,0.9257098657044163
2023-06-26 18:00:00,-146.77378041613397,-130.83621311159453,0.9255386687187226
2023-06-26 18:30:00,-109.24930404623534,-132.11564021392797,0.925425873634538
2023-06-26 19:00:00,-134.64001584937807,-138.46802681254104,0.9248643576213081
2023-06-26 19:30:00,-96.68288167357215,-121.83649549632989,0.926329276104142
2023-06-26 20:00:00,-109.98577463201208,-112.63949405029942,0.9271321704043508
2023-06-26 20:30:00,-68.60628041040985,-102.47873814134304,0.9280133482308316
2023-06-26 21:00:00,-18.690800010507267,-73.49143418162534,0.9304942006359862
2023-06-26 21:30:00,-18.060802291849644,-53.83591433619471,0.9321492924358217
2023-06-26 22:00:00,-67.1007623097168,-43.11466125562089,0.9330430809211103
2023-06-26 22:30:00,-0.9801441508218611,-26.208127190723893,0.9344398765178965
2023-06-26 23:00:00,-61.306189801509205,-36.86197463847438,0.9335614584061509
2023-06-26 23:30:00,-61.763143843093054,-47.787560026285234,0.9326542915754477
2023-06-27 00:00:00,-122.06338102519761,-61.528214705155435,0.9315041247431649
2023-06-27 00:30:00,-171.63114484581993,-104.19096487890495,0.9278652846133026
2023-06-27 01:00:00,-198.53262456719494,-138.49757357032638,0.9248617400513857
2023-06-27 01:30:00,-248.3828309209847,-185.15249533979932,0.9206598706906302
2023-06-27 02:00:00,-277.6481669370104,-224.0486918177525,0.9170474775311691
2023-06-27 02:30:00,-262.8244139472119,-246.84700909310047,0.9148814558179189
2023-06-27 03:00:00,-310.6369262707116,-274.8730845189797,0.9121672104094016
2023-06-27 03:30:00,-352.35004911830424,-300.86488906830954,0.9095971487507724
2023-06-27 04:00:00,-359.480667242903,-321.3230141447827,0.9075370956499212
2023-06-27 04:30:00,-278.2995104919977,-325.19178828097915,0.9071437466210431
2023-06-27 05:00:00,-288.35477761612685,-319.6212511173329,0.907709734241139
2023-06-27 05:30:00,-368.50900506481565,-323.6609901039608,0.9072995325647073
2023-06-27 06:00:00,-502.38963984214763,-359.388233253772,0.9036129742137039
2023-06-27 06:30:00,-598.7084755172094,-439.4904745100749,0.894937416571899
2023-06-27 07:00:00,-693.2060410605692,-540.7032903711855,0.8830550341686586
2023-06-27 07:30:00,-804.801832819834,-649.77649730994,0.8688706440457084
2023-06-27 08:00:00,-632.3878451049826,-682.2760486256489,0.8643191845166069
2023-06-27 08:30:00,-1143.1196122849676,-818.3788328175883,0.8432631989173704
2023-06-27 09:00:00,-1109.2925664682753,-922.4004641695149,0.8244350741495856
2023-06-27 09:30:00,-1062.4358556056784,-986.808969865976,0.8112055473110246
2023-06-27 10:00:00,-938.492627482466,-1063.3351654603468,0.7934584758740548
