datetime,arrival,departure,balance
2024-01-12 07:30:00,0.26416040100250626,0.04080940538096315,0.5538568080119327
2024-01-12 08:00:00,0.3065998329156224,0.05132263169794257,0.5759642020029831
2024-01-12 08:30:00,0.2559732664995823,0.04747908659281031,0.5454932878755594
2024-01-12 09:00:00,0.2053467000835422,0.043635541487678044,0.5150223737481355
2024-01-12 09:30:00,0.16716791979949874,0.03583540583314492,0.4943532921372257
2024-01-12 10:00:00,0.1289891395154553,0.028035270178611803,0.47368421052631576
2024-01-12 10:30:00,0.10918964076858814,0.03515713316753335,0.4577029618580865
2024-01-12 11:00:00,0.08939014202172096,0.0422789961564549,0.44172171318985726
2024-01-12 11:30:00,0.08145363408521303,0.05516617680307483,0.43058810995099084
2024-01-12 12:00:00,0.07351712614870509,0.06805335744969478,0.4194545067121244
2024-01-12 12:30:00,0.07527151211361738,0.08014921998643455,0.41487321542723204
2024-01-12 13:00:00,0.07702589807852966,0.09224508252317432,0.41029192414233967
2024-01-12 13:30:00,0.07560568086883876,0.12423694325118698,0.39431067547411036
2024-01-12 14:00:00,0.07418546365914787,0.15622880397919964,0.3783294268058811
2024-01-12 14:30:00,0.06942355889724311,0.20687316301153064,0.35142765821436184
2024-01-12 15:00:00,0.06466165413533835,0.25751752204386164,0.3245258896228425
2024-01-12 15:30:00,0.07276524644945698,0.2837440651141759,0.3173343277221394
2024-01-12 16:00:00,0.0808688387635756,0.3099706081844902,0.3101427658214362
2024-01-12 16:30:00,0.07944862155388471,0.33009269726430024,0.29975495418708714
2024-01-12 17:00:00,0.07802840434419382,0.35021478634411035,0.2893671425527381
2024-01-12 17:30:00,0.06549707602339182,0.2951616549853041,0.307319411890049
2024-01-12 18:00:00,0.052965747702589806,0.24010852362649784,0.3252716812273599
2024-01-12 18:30:00,0.04402673350041771,0.18109880171829076,0.3473790752184104
2024-01-12 19:00:00,0.03508771929824561,0.12208907981008366,0.3694864692094609
2024-01-12 19:30:00,0.02556390977443609,0.10094958173185621,0.37337523971873005
2024-01-12 20:00:00,0.016040100250626566,0.07981008365362875,0.37726401022799916
2024-01-12 20:30:00,0.015873015873015872,0.0673750847840832,0.3830172597485617
2024-01-12 21:00:00,0.015705931495405178,0.05494008591453765,0.3887705092691242
2024-01-12 21:30:00,0.01445279866332498,0.054261813248926066,0.38829107180907735
2024-01-12 22:00:00,0.013199665831244779,0.05358354058331449,0.3878116343490305
2024-01-12 22:30:00,0.009273182957393484,0.046574723038661545,0.3886106967824419
2024-01-12 23:00:00,0.005346700083542189,0.03956590549400859,0.3894097592158534
2024-01-12 23:30:00,0.0037593984962406013,0.03312231517069862,0.3914340507138291
2024-01-13 00:00:00,0.002172096908939014,0.02667872484738865,0.3934583422118048
2024-01-13 00:30:00,0.0036758563074352547,0.024832315924334915,0.3952873073371688
2024-01-13 01:00:00,0.005179615705931496,0.022985907001281183,0.3971162724625329
2024-01-13 01:30:00,0.006683375104427736,0.02113949807822745,0.39894523758789685
2024-01-13 02:00:00,0.008187134502923977,0.019293089155173717,0.40077420271326086
2024-01-13 02:30:00,0.009690893901420217,0.01744668023211998,0.40260316783862493
2024-01-13 03:00:00,0.011194653299916459,0.015600271309066245,0.40443213296398894
2024-01-13 03:30:00,0.012698412698412698,0.01375386238601251,0.4062610980893529
2024-01-13 04:00:00,0.014202172096908938,0.011907453462958777,0.40809006321471697
2024-01-13 04:30:00,0.015705931495405178,0.010061044539905042,0.409919028340081
2024-01-13 05:00:00,0.01720969089390142,0.00821463561685131,0.411747993465445
2024-01-13 05:30:00,0.01871345029239766,0.006368226693797574,0.413576958590809
2024-01-13 06:00:00,0.0202172096908939,0.0045218177707438394,0.415405923716173
2024-01-13 06:30:00,0.024644945697577275,0.006782726656115758,0.41716386106967823
2024-01-13 07:00:00,0.029072681704260653,0.009043635541487679,0.41892179842318344
2024-01-13 07:30:00,0.03567251461988304,0.010513226316979426,0.4224376731301939
2024-01-13 08:00:00,0.04227234753550543,0.011982817092471173,0.42595354783720435
2024-01-13 08:30:00,0.04945697577276525,0.01514808953199186,0.429043255913062
2024-01-13 09:00:00,0.05664160401002506,0.018313361971512548,0.43213296398891965
2024-01-13 09:30:00,0.06031746031746032,0.022043861632376215,0.43271894310675474
2024-01-13 10:00:00,0.06399331662489557,0.025774361293239883,0.43330492222458983
2024-01-13 10:30:00,0.07092731829573935,0.02916572462129776,0.436128276155977
2024-01-13 11:00:00,0.07786131996658313,0.03255708794935564,0.43895163008736415
2024-01-13 11:30:00,0.07234753550543024,0.04273117793352928,0.43064138077988495
2024-01-13 12:00:00,0.06683375104427736,0.05290526791770292,0.4223311314724057
2024-01-13 12:30:00,0.08270676691729323,0.05188785891928555,0.43293202642233114
2024-01-13 13:00:00,0.0985797827903091,0.05087044992086819,0.44353292137225653
2024-01-13 13:30:00,0.09273182957393483,0.05505313135880624,0.4378329426805881
2024-01-13 14:00:00,0.08688387635756056,0.059235812796744294,0.43213296398891965
2024-01-13 14:30:00,0.07493734335839598,0.05720099479990956,0.4254741103771575
2024-01-13 15:00:00,0.06299081035923142,0.05516617680307483,0.41881525676539527
2024-01-13 15:30:00,0.06900584795321638,0.07008817544652951,0.4156190070317494
