Datetime,m,sec,sec.1,degC,degC.1,deg,degC.1_rolling
2023-06-21 15:00:00,0.11409395973154364,0.7033671833244255,0.25287356321839083,0.2905405405405405,0.5102040816326531,0.7857142857142857,0.5280495759947814
2023-06-21 15:30:00,0.11073825503355705,0.576162479957242,0.19950738916256155,0.3243243243243243,0.5408163265306124,0.7857142857142857,0.5280495759947814
2023-06-21 16:00:00,0.1208053691275168,0.6344200962052379,0.2372742200328407,0.37162162162162166,0.6224489795918368,0.7857142857142857,0.5280495759947814
2023-06-21 16:30:00,0.1308724832214765,0.6344200962052379,0.2561576354679803,0.37162162162162166,0.6734693877551021,0.7857142857142857,0.5280495759947814
2023-06-21 17:00:00,0.12416107382550334,0.6344200962052379,0.22249589490968802,0.3986486486486487,0.7244897959183674,0.7857142857142857,0.5280495759947814
2023-06-21 17:30:00,0.11409395973154364,0.6344200962052379,0.21592775041050902,0.39189189189189183,0.7244897959183674,0.7857142857142857,0.5280495759947814
2023-06-21 18:00:00,0.13255033557046977,0.576162479957242,0.25123152709359603,0.40540540540540543,0.7346938775510206,0.7857142857142857,0.5280495759947814
2023-06-21 18:30:00,0.12248322147651008,0.6344200962052379,0.20032840722495898,0.40540540540540543,0.7448979591836734,0.7857142857142857,0.5280495759947814
2023-06-21 19:00:00,0.11577181208053693,0.6344200962052379,0.19458128078817735,0.40540540540540543,0.7551020408163267,0.7857142857142857,0.5280495759947814
2023-06-21 19:30:00,0.12416107382550334,0.1571352218065206,0.18965517241379307,0.39189189189189183,0.7448979591836734,0.7857142857142857,0.5280495759947814
2023-06-21 20:00:00,0.12583892617449663,0.6344200962052379,0.2167487684729064,0.3986486486486487,0.7448979591836734,0.7857142857142857,0.5280495759947814
2023-06-21 20:30:00,0.1291946308724832,0.6344200962052379,0.2019704433497537,0.39189189189189183,0.6836734693877553,0.7857142857142857,0.5280495759947814
2023-06-21 21:00:00,0.12583892617449663,0.576162479957242,0.16666666666666669,0.40540540540540543,0.653061224489796,0.7857142857142857,0.5280495759947814
2023-06-21 21:30:00,0.12248322147651008,0.6344200962052379,0.1600985221674877,0.40540540540540543,0.5918367346938777,0.7857142857142857,0.5280495759947814
2023-06-21 22:00:00,0.13590604026845637,0.6344200962052379,0.15763546798029557,0.41216216216216217,0.6020408163265307,0.7857142857142857,0.5280495759947814
2023-06-21 22:30:00,0.1342281879194631,0.576162479957242,0.1395730706075534,0.4189189189189189,0.5918367346938777,0.7857142857142857,0.5280495759947814
2023-06-21 23:00:00,0.1442953020134228,0.6344200962052379,0.1584564860426929,0.42567567567567566,0.5816326530612247,0.7857142857142857,0.5280495759947814
2023-06-21 23:30:00,0.1208053691275168,0.6344200962052379,0.1215106732348112,0.42567567567567566,0.5816326530612247,0.7857142857142857,0.5280495759947814
2023-06-22 00:00:00,0.12583892617449663,0.6344200962052379,0.11986863711001643,0.4189189189189189,0.5510204081632654,0.7857142857142857,0.5280495759947814
2023-06-22 00:30:00,0.12248322147651008,0.6344200962052379,0.11412151067323478,0.41216216216216217,0.5204081632653061,0.7857142857142857,0.5280495759947814
2023-06-22 01:00:00,0.13255033557046977,0.6344200962052379,0.14778325123152708,0.3986486486486487,0.5102040816326531,0.7857142857142857,0.5280495759947814
2023-06-22 01:30:00,0.13590604026845637,0.6344200962052379,0.14532019704433502,0.39189189189189183,0.479591836734694,0.7857142857142857,0.5280495759947814
2023-06-22 02:00:00,0.11577181208053693,0.576162479957242,0.11658456486042693,0.3378378378378379,0.4591836734693878,0.7857142857142857,0.5280495759947814
2023-06-22 02:30:00,0.11577181208053693,0.576162479957242,0.12725779967159276,0.3378378378378379,0.43877551020408173,0.7857142857142857,0.5280495759947814
2023-06-22 03:00:00,0.11409395973154364,0.5248530197755211,0.14285714285714288,0.3243243243243243,0.43877551020408173,0.7857142857142857,0.5280495759947814
2023-06-22 03:30:00,0.11577181208053693,0.576162479957242,0.16748768472906406,0.31756756756756754,0.4489795918367348,0.7857142857142857,0.5280495759947814
2023-06-22 04:00:00,0.09899328859060402,0.6344200962052379,0.15927750410509034,0.3243243243243243,0.46938775510204084,0.7857142857142857,0.5280495759947814
2023-06-22 04:30:00,0.09731543624161074,0.576162479957242,0.15763546798029557,0.3108108108108108,0.48979591836734704,0.7857142857142857,0.5280495759947814
2023-06-22 05:00:00,0.10738255033557047,0.576162479957242,0.17980295566502466,0.3108108108108108,0.48979591836734704,0.7857142857142857,0.5280495759947814
2023-06-22 05:30:00,0.10234899328859061,0.5248530197755211,0.18637110016420366,0.30405405405405406,0.48979591836734704,0.7857142857142857,0.5280495759947814
2023-06-22 06:00:00,0.09563758389261744,0.5248530197755211,0.20771756978653533,0.30405405405405406,0.5102040816326531,0.7857142857142857,0.5280495759947814
2023-06-22 06:30:00,0.08892617449664428,0.5248530197755211,0.18144499178981938,0.2905405405405405,0.5102040816326531,0.7857142857142857,0.5280495759947814
2023-06-22 07:00:00,0.0855704697986577,0.576162479957242,0.22495894909688016,0.29729729729729737,0.5000000000000001,0.7857142857142857,0.5280495759947814
2023-06-22 07:30:00,0.08892617449664428,0.576162479957242,0.24220032840722497,0.30405405405405406,0.5000000000000001,0.7857142857142857,0.5280495759947814
2023-06-22 08:00:00,0.0738255033557047,0.5248530197755211,0.23152709359605914,0.3243243243243243,0.5000000000000001,0.7857142857142857,0.5280495759947814
2023-06-22 08:30:00,0.0738255033557047,0.4804917156600748,0.23481116584564862,0.3243243243243243,0.48979591836734704,0.7857142857142857,0.5280495759947814
2023-06-22 09:00:00,0.0855704697986577,0.5248530197755211,0.26436781609195403,0.33108108108108114,0.48979591836734704,0.7857142857142857,0.5280495759947814
2023-06-22 09:30:00,0.09395973154362415,0.576162479957242,0.27011494252873564,0.3243243243243243,0.479591836734694,0.7857142857142857,0.5280495759947814
2023-06-22 10:00:00,0.08724832214765099,0.576162479957242,0.2627257799671593,0.34459459459459457,0.46938775510204084,0.7857142857142857,0.5280495759947814
2023-06-22 10:30:00,0.0855704697986577,0.5248530197755211,0.24630541871921183,0.34459459459459457,0.46938775510204084,0.7857142857142857,0.5280495759947814
2023-06-22 11:00:00,0.08892617449664428,0.6344200962052379,0.2725779967159278,0.3378378378378379,0.46938775510204084,0.7857142857142857,0.5280495759947814
2023-06-22 11:30:00,0.09060402684563758,0.4804917156600748,0.2545155993431855,0.34459459459459457,0.46938775510204084,0.7857142857142857,0.5280495759947814
2023-06-22 12:00:00,0.0738255033557047,0.4804917156600748,0.24220032840722497,0.35810810810810806,0.4591836734693878,0.7857142857142857,0.5280495759947814
2023-06-22 12:30:00,0.08724832214765099,0.4804917156600748,0.24548440065681448,0.35810810810810806,0.479591836734694,0.7857142857142857,0.5280495759947814
2023-06-22 13:00:00,0.09731543624161074,0.576162479957242,0.28571428571428575,0.3648648648648649,0.48979591836734704,0.7857142857142857,0.5280495759947814
2023-06-22 13:30:00,0.09899328859060402,0.576162479957242,0.2791461412151068,0.37162162162162166,0.479591836734694,0.7857142857142857,0.5280495759947814
2023-06-22 14:00:00,0.10570469798657718,0.4804917156600748,0.2619047619047619,0.3783783783783784,0.5408163265306124,0.7857142857142857,0.5280495759947814
2023-06-22 14:30:00,0.09899328859060402,0.4804917156600748,0.28078817733990147,0.39189189189189183,0.5306122448979593,0.7857142857142857,0.5280495759947814
2023-06-22 15:00:00,0.0738255033557047,0.4804917156600748,0.25205254515599346,0.3851351351351351,0.4081632653061225,0.7857142857142857,0.5247879973907371
2023-06-22 15:30:00,0.09060402684563758,0.5248530197755211,0.28735632183908044,0.3986486486486487,0.46938775510204084,0.7857142857142857,0.5225048923679061
2023-06-22 16:00:00,0.09395973154362415,0.4804917156600748,0.2922824302134647,0.40540540540540543,0.48979591836734704,0.7857142857142857,0.5182648401826483
2023-06-22 16:30:00,0.1040268456375839,0.576162479957242,0.2881773399014778,0.4189189189189189,0.5918367346938777,0.7857142857142857,0.5156555772994129
2023-06-22 17:00:00,0.1040268456375839,0.576162479957242,0.28325123152709364,0.4391891891891892,0.653061224489796,0.7857142857142857,0.5133724722765819
2023-06-22 17:30:00,0.10067114093959731,0.5248530197755211,0.2602627257799672,0.44594594594594594,0.6734693877551021,0.7857142857142857,0.5117416829745597
2023-06-22 18:00:00,0.08724832214765099,0.576162479957242,0.21839080459770116,0.4662162162162163,0.6938775510204083,0.7857142857142857,0.5104370515329419
2023-06-22 18:30:00,0.10067114093959731,0.576162479957242,0.23645320197044334,0.48648648648648646,0.7040816326530613,0.7857142857142857,0.5091324200913242
2023-06-22 19:00:00,0.1040268456375839,0.4804917156600748,0.23645320197044334,0.472972972972973,0.7040816326530613,0.7857142857142857,0.507501630789302
2023-06-22 19:30:00,0.09228187919463086,0.4804917156600748,0.20935960591133004,0.4662162162162163,0.7040816326530613,0.7857142857142857,0.5061969993476843
2023-06-22 20:00:00,0.0855704697986577,0.5248530197755211,0.22824302134646965,0.4391891891891892,0.6734693877551021,0.7857142857142857,0.5039138943248533
2023-06-22 20:30:00,0.08724832214765099,0.4804917156600748,0.2446633825944171,0.44594594594594594,0.663265306122449,0.7857142857142857,0.5032615786040443
2023-06-22 21:00:00,0.075503355704698,0.4409406734366649,0.2619047619047619,0.44594594594594594,0.663265306122449,0.7857142857142857,0.5035877364644489
2023-06-22 21:30:00,0.06375838926174497,0.576162479957242,0.2717569786535304,0.44594594594594594,0.6326530612244899,0.7857142857142857,0.5048923679060664
2023-06-22 22:00:00,0.05033557046979865,0.576162479957242,0.21839080459770116,0.4324324324324325,0.5612244897959184,0.7857142857142857,0.5035877364644487
2023-06-22 22:30:00,0.06711409395973154,0.576162479957242,0.22660098522167488,0.4324324324324325,0.5816326530612247,0.7857142857142857,0.5032615786040443
2023-06-22 23:00:00,0.07046979865771813,0.5248530197755211,0.2274220032840723,0.4391891891891892,0.5918367346938777,0.7857142857142857,0.5035877364644487
2023-06-22 23:30:00,0.07046979865771813,0.576162479957242,0.21510673234811167,0.4324324324324325,0.5714285714285715,0.7857142857142857,0.5032615786040443
2023-06-23 00:00:00,0.07214765100671142,0.576162479957242,0.20853858784893267,0.4391891891891892,0.5510204081632654,0.7857142857142857,0.5032615786040443
2023-06-23 00:30:00,0.07885906040268457,0.576162479957242,0.22988505747126436,0.42567567567567566,0.5204081632653061,0.7857142857142857,0.5032615786040443
2023-06-23 01:00:00,0.07046979865771813,0.576162479957242,0.235632183908046,0.4189189189189189,0.5204081632653061,0.7857142857142857,0.5035877364644489
2023-06-23 01:30:00,0.075503355704698,0.5248530197755211,0.22495894909688016,0.41216216216216217,0.48979591836734704,0.7857142857142857,0.5039138943248532
2023-06-23 02:00:00,0.06375838926174497,0.4804917156600748,0.1986863711001642,0.40540540540540543,0.479591836734694,0.7857142857142857,0.504566210045662
2023-06-23 02:30:00,0.07214765100671142,0.5248530197755211,0.2323481116584565,0.3986486486486487,0.46938775510204084,0.7857142857142857,0.5055446836268755
