,amplitude,smoothed_amplitude,amplitude_log
2024-04-17 02:00:00,2653.9789902165203,2652.2738958803625,0.8768392284300781
2024-04-17 02:30:00,2653.794605767412,2652.257519065639,0.8768388310029565
2024-04-17 03:00:00,2655.0639481025214,2654.0948389112727,0.8768834090714873
2024-04-17 03:30:00,2649.9666217240338,2653.201041452621,0.8768617256335245
2024-04-17 04:00:00,2648.9993612720114,2651.9561342164934,0.8768315168259382
2024-04-17 04:30:00,2641.10746653992,2648.7843494096205,0.8767545111850148
2024-04-17 05:00:00,2636.0697594649923,2644.0358022502387,0.8766391184714708
2024-04-17 05:30:00,2622.776938391654,2637.2383814171435,0.8764737153046792
2024-04-17 06:00:00,2618.482283503653,2629.609111975054,0.8762877589915293
2024-04-17 06:30:00,2611.939860053481,2622.3172103534444,0.8761097166477432
2024-04-17 07:00:00,2608.053542085348,2615.313156008533,0.8759384171243297
2024-04-17 07:30:00,2608.1871712543493,2611.6657142242066,0.8758490998878297
2024-04-17 08:00:00,2602.2386238887393,2607.6047993204784,0.8757495679969778
2024-04-17 08:30:00,2596.666630651516,2603.7864919699873,0.8756558960087681
2024-04-17 09:00:00,2596.5395435468813,2600.90799233537,0.875585224281895
2024-04-17 09:30:00,2588.5871953395304,2596.0079983566657,0.8754648118996027
2024-04-17 10:00:00,2580.0743110783833,2590.466920154077,0.8753284785589313
2024-04-17 10:30:00,2581.9481406730056,2586.787297659449,0.8752378465618218
2024-04-17 11:00:00,2585.656393652996,2584.0665101859777,0.8751707809644143
2024-04-17 11:30:00,2578.339562821514,2581.5046020564737,0.8751075923647066
2024-04-17 12:00:00,2580.268977999649,2581.5532687867903,0.8751087930684046
2024-04-17 12:30:00,2579.439926794922,2580.9262153172695,0.8750933213755251
2024-04-17 13:00:00,2582.7972009427226,2580.211417139701,0.8750756819136347
2024-04-17 13:30:00,2580.0455759469673,2580.6379204210643,0.8750862073235731
2024-04-17 14:00:00,2575.32083534767,2579.4008847580694,0.8750556763726899
2024-04-17 14:30:00,2557.647569596623,2573.9527954584946,0.8749211075259471
2024-04-17 15:00:00,2551.314190537987,2566.0820428573106,0.8747263926619905
2024-04-17 15:30:00,2541.1996005445485,2556.370549006706,0.8744856397658705
2024-04-17 16:00:00,2541.803872382071,2547.9913082653065,0.8742774685225657
2024-04-17 16:30:00,2542.040441605929,2544.089526267633,0.8741803925247064
2024-04-17 17:00:00,2551.882854310831,2544.231692210844,0.8741839311806586
2024-04-17 17:30:00,2581.3378613887994,2554.2662574219066,0.8744334002881429
2024-04-17 18:00:00,2594.3981353361323,2567.414823160422,0.8747593898317314
2024-04-17 18:30:00,2593.6451228928113,2580.3159934821424,0.8750782627861888
2024-04-17 19:00:00,2614.7651164262224,2596.0365590109905,0.8754655141498863
2024-04-17 19:30:00,2614.207165444553,2604.253885024929,0.8756673667509004
2024-04-17 20:00:00,2632.3238355118983,2613.73531006887,0.8758997887488622
2024-04-17 20:30:00,2627.58552175703,2622.2204097849253,0.8761073510852532
2024-04-17 21:00:00,2621.728297773051,2623.9612051216322,0.876149883590844
2024-04-17 21:30:00,2641.631008297619,2630.8171658348983,0.8763172261805595
2024-04-17 22:00:00,2636.3090913976653,2631.8134798063406,0.8763415223153438
2024-04-17 22:30:00,2643.116131658517,2635.6961322817124,0.8764361510335809
2024-04-17 23:00:00,2647.320063176,2642.094073632449,0.8765918965929127
2024-04-17 23:30:00,2648.686058426425,2643.857836164651,0.8766347913103636
2024-04-18 00:00:00,2660.6424546962753,2649.9411769893036,0.8767826035860022
2024-04-18 00:30:00,2659.775706760885,2654.1060707648953,0.8768836815265926
2024-04-18 01:00:00,2663.209729002818,2658.0784872216,0.8769799974420555
2024-04-18 01:30:00,2667.545245431976,2662.793283972988,0.8770941984347121
2024-04-18 02:00:00,2673.6491653504395,2666.0449616365286,0.8771728875324245
2024-04-18 02:30:00,2672.6018206839112,2669.2514901172854,0.877250426200982
2024-04-18 03:00:00,2665.2607322512767,2669.7642409294,0.8772628199639385
2024-04-18 03:30:00,2663.079274872692,2668.647748289579,0.877235831203042
2024-04-18 04:00:00,2656.5896019480842,2664.38285743899,0.8771326727633546
2024-04-18 04:30:00,2647.536786890617,2658.1165989906667,0.8769809210780362
2024-04-18 05:00:00,2643.454988237481,2652.6651629872176,0.8768487231224781
2024-04-18 05:30:00,2635.5330152815504,2645.7785980894323,0.876681484283961
2024-04-18 06:00:00,2633.492364845585,2640.0042888138073,0.8765410502665284
2024-04-18 06:30:00,2627.3317648391862,2634.9530333009498,0.8764180467021259
2024-04-18 07:00:00,2627.3315987179176,2630.922185921059,0.876319787468428
2024-04-18 07:30:00,2618.3213689479335,2626.619274337655,0.876214794369456
2024-04-18 08:00:00,2613.9580315868784,2621.735691022978,0.8760955049740239
2024-04-18 08:30:00,2606.067577503263,2616.419644188997,0.8759654973589212
2024-04-18 09:00:00,2601.789905624971,2610.0342209157607,0.875809123806079
2024-04-18 09:30:00,2600.6603542999164,2605.618967253756,0.8757008613562918
2024-04-18 10:00:00,2596.5578430828546,2601.2689201277503,0.8755940882457772
2024-04-18 10:30:00,2593.7386911967733,2598.186698551128,0.87551836833674
2024-04-18 11:00:00,2592.6625400604626,2595.9048571600006,0.8754622758213564
2024-04-18 11:30:00,2596.362806062707,2594.830470100698,0.8754358546982165
2024-04-18 12:00:00,2588.8888123238135,2592.9132124109383,0.8753886892975797
2024-04-18 12:30:00,2588.2231339904265,2591.5343231093516,0.875354754868023
2024-04-18 13:00:00,2581.11479585753,2588.6473870586187,0.8752836718274692
2024-04-18 13:30:00,2580.266741980645,2584.623371038103,0.8751845107081532
2024-04-18 14:00:00,2572.728307481543,2580.583244827535,0.8750848580776078
